red fighter,red fighter initial elo,blue fighter,blue fighter initial elo,date,winner,win_type,red fighter new elo,blue fighter new elo,favorite
Dong Hyun Kim,1497,Sean Pierson,1427,2011-12-30,Red,unanimous,1679,1447,Red
Anthony Njokuani,1348,Danny Castillo,1485,2011-12-30,Blue,split,1386,1649,Blue
Manvel Gamburyan,869,Diego Nunes,1182,2011-12-30,Blue,unanimous,927,1311,Blue
Nam Phan,1097,Jimy Hettes,1249,2011-12-30,Blue,unanimous,1139,1439,Red
Vladimir Matyushenko,1538,Alexander Gustafsson,1753,2011-12-30,Blue,knockout,1639,1854,Blue
Jon Fitch,1410,Johny Hendricks,1829,2011-12-30,Blue,knockout,1481,1930,Red
Nate Diaz,1658,Donald Cerrone,2174,2011-12-30,Red,unanimous,1760,2274,Blue
Brock Lesnar,1163,Alistair Overeem,1000,2011-12-30,Blue,knockout,1004,1490,Blue
Mitch Clarke,1000,John Cholish,1000,2011-12-10,Blue,knockout,830,1372,Blue
Jared Hamman,1483,Costas Philippou,1305,2011-12-10,Blue,unknown,1436,1554,Red
Rich Attonito,1710,Jake Hecht,1000,2011-12-10,Blue,knockout,1809,1634,Red
Mark Bocek,1282,Nik Lentz,1764,2011-12-10,Red,unanimous,1572,1864,Red
Walel Watson,1372,Yves Jabouin,1323,2011-12-10,Blue,split,1301,1539,Blue
John Makdessi,1608,Dennis Hallman,1330,2011-12-10,Blue,submission,1408,1732,Red
Frank Mir,1441,Minotauro Nogueira,1398,2011-12-10,Red,unknown,1630,1367,Red
Krzysztof Soszynski,1239,Igor Pokrajac,1406,2011-12-10,Blue,knockout,1240,1607,Red
Claude Patrick,1795,Brian Ebersole,1801,2011-12-10,Blue,split,1797,2001,Red
Tito Ortiz,1396,Rogerio Nogueira,1271,2011-12-10,Blue,knockout,1254,1615,Blue
Jon Jones,2041,Lyoto Machida,1278,2011-12-10,Red,submission,2142,1375,Red
Mark Hominick,1204,Chan Sung Jung,1540,2011-12-10,Blue,knockout,1259,1709,Red
Marcus Brimage,1000,Stephen Bass,1000,2011-12-03,Red,unanimous,1252,950,Blue
Bryan Caraway,1000,Dustin Neace,1000,2011-12-03,Red,submission,1372,830,Red
Roland Delorme,1000,Josh Ferguson,1000,2011-12-03,Red,submission,1372,830,Blue
Dustin Pague,1000,John Albert,1000,2011-12-03,Blue,knockout,830,1372,Red
Steven Siler,1000,Josh Clopton,1000,2011-12-03,Red,unanimous,1252,950,Red
Louis Gaudinot,1000,Johnny Bedford,1000,2011-12-03,Blue,knockout,830,1372,Blue
TJ Dillashaw,1000,John Dodson,1000,2011-12-03,Blue,knockout,830,1372,Red
Diego Brandao,1000,Dennis Bermudez,1000,2011-12-03,Red,submission,1372,830,Red
Michael Bisping,1679,Jason Miller,1000,2011-12-03,Red,knockout,1787,1090,Red
Tony Ferguson,1654,Yves Edwards,1618,2011-12-03,Red,unanimous,1845,1719,Red
Michael McDonald,1474,Alex Soto,1000,2011-11-19,Red,knockout,1597,1068,Red
Matt Brown,1105,Seth Baczynski,1512,2011-11-19,Blue,submission,1206,1645,Red
Miguel Torres,1202,Nick Pace,1322,2011-11-19,Red,unanimous,1437,1289,Red
Gleison Tibau,1574,Rafael Dos Anjos,1643,2011-11-19,Red,split,1676,1624,Red
Tom Lawlor,1082,Chris Weidman,1529,2011-11-19,Blue,submission,1157,1656,Blue
Rick Story,1919,Martin Kampmann,1136,2011-11-19,Blue,split,2019,1436,Red
Ryan Bader,1165,Jason Brilz,1144,2011-11-19,Red,knockout,1436,1075,Red
Stephan Bonnar,1572,Kyle Kingsbury,1850,2011-11-19,Red,unanimous,1840,1784,Blue
Urijah Faber,1109,Brian Bowles,1573,2011-11-19,Red,submission,1548,1336,Red
Wanderlei Silva,1044,Cung Le,1000,2011-11-19,Red,knockout,1382,864,Blue
Mauricio Rua,1682,Dan Henderson,1000,2011-11-19,Blue,unanimous,1586,1396,Red
Danny Castillo,1234,Shamar Bailey,1175,2011-11-19,Red,knockout,1485,1126,Red
DaMarques Johnson,1190,Clay Harvison,892,2011-11-12,Red,knockout,1291,938,Red
Aaron Rosa,961,Matt Lucas,1000,2011-11-12,Red,split,1229,934,Red
Alex Caceres,783,Cole Escovedo,970,2011-11-12,Red,unanimous,1034,921,Blue
Mike Pierce,1622,Paul Bradley,980,2011-11-12,Red,split,1723,1074,Red
Cub Swanson,1000,Ricardo Lamas,1372,2011-11-12,Blue,submission,1044,1530,Blue
Clay Guida,1972,Benson Henderson,1764,2011-11-12,Blue,unanimous,2072,2019,Blue
Cain Velasquez,1625,Junior Dos Santos,1730,2011-11-12,Blue,knockout,1535,1959,Red
Norifumi Yamamoto,950,Darren Uyenoyama,1000,2011-11-12,Blue,unanimous,922,1230,Red
Dustin Poirier,1410,Pablo Garza,1530,2011-11-12,Red,submission,1752,1390,Red
Brad Pickett,1000,Renan Barao,1252,2011-11-05,Blue,submission,998,1456,Blue
Thiago Alves,1357,Papy Abedi,1000,2011-11-05,Red,submission,1499,1039,Red
Cyrille Diabate,1169,Anthony Perosh,1372,2011-11-05,Blue,submission,1184,1601,Red
Terry Etim,830,Edward Faaloloto,791,2011-11-05,Red,submission,1172,651,Red
John Maguire,1000,Justin Edwards,1223,2011-11-05,Red,unanimous,1337,1167,Blue
Rob Broughton,1460,Philip De Fries,1000,2011-11-05,Blue,unanimous,1373,1382,Blue
Michihiro Omigawa,917,Jason Young,1044,2011-11-05,Red,unanimous,1154,942,Red
Chris Cope,1252,Che Mills,1000,2011-11-05,Blue,knockout,914,1540,Blue
Chris Cariaso,1163,Vaughan Lee,1000,2011-11-05,Red,split,1321,1016,Red
Chris Leben,1512,Mark Munoz,1891,2011-11-05,Blue,knockout,1613,1992,Blue
Dennis Siver,1858,Donald Cerrone,1929,2011-10-29,Blue,submission,1958,2174,Blue
Dustin Jacoby,1000,Clifford Starks,1000,2011-10-29,Blue,unanimous,950,1252,Red
Chris Camozzi,1440,Francis Carmont,1000,2011-10-29,Blue,unanimous,1355,1380,Red
Brandon Vera,830,Eliot Marshall,690,2011-10-29,Red,unanimous,1024,729,Red
Tyson Griffin,1045,Bart Palaszewski,1000,2011-10-29,Blue,knockout,1145,1407,Red
Ramsey Nijem,830,Danny Downes,1086,2011-10-29,Red,unanimous,1176,942,Red
Hatsu Hioki,1000,George Roop,1292,2011-10-29,Red,split,1355,1224,Red
Scott Jorgensen,1372,Jeff Curran,1000,2011-10-29,Red,unanimous,1505,1069,Red
BJ Penn,1464,Nick Diaz,1000,2011-10-29,Blue,unanimous,1377,1383,Blue
Mirko Cro Cop,1169,Roy Nelson,1291,2011-10-29,Blue,unknown,1203,1459,Blue
Cheick Kongo,1694,Matt Mitrione,1823,2011-10-29,Red,unanimous,1931,1923,Blue
Steve Cantwell,931,Mike Massenzio,879,2011-10-08,Blue,unanimous,859,1095,Red
Aaron Simpson,1456,Eric Schafer,950,2011-10-08,Red,unanimous,1557,1035,Red
Tiequan Zhang,1372,Darren Elkins,1179,2011-10-08,Blue,unanimous,1247,1431,Red
Joey Beltran,1378,Stipe Miocic,1000,2011-10-08,Blue,unanimous,1478,1371,Blue
Anthony Pettis,1099,Jeremy Stephens,1620,2011-10-08,Red,split,1487,1720,Red
Demian Maia,1550,Jorge Santiago,1097,2011-10-08,Red,unanimous,1651,1177,Red
Melvin Guillard,1923,Joe Lauzon,1486,2011-10-08,Blue,submission,2022,1922,Red
Leonard Garcia,914,Nam Phan,888,2011-10-08,Blue,unanimous,907,1097,Blue
Chael Sonnen,998,Brian Stann,1963,2011-10-08,Red,submission,1639,1704,Red
Jose Aldo,1370,Kenny Florian,1419,2011-10-08,Red,unanimous,1643,1405,Red
Frankie Edgar,1398,Gray Maynard,1370,2011-10-08,Red,knockout,1665,1222,Red
Michael Johnson,1361,Paul Sass,1333,2011-10-01,Blue,submission,1267,1727,Red
Walel Watson,1000,Joseph Sandoval,1000,2011-10-01,Red,knockout,1372,830,Blue
Josh Neer,1000,Keith Wisniewski,1000,2011-10-01,Red,knockout,1372,830,Red
Shane Roller,1500,TJ Grant,1202,2011-10-01,Blue,submission,1294,1610,Red
Mike Easton,1000,Byron Bloodworth,1000,2011-10-01,Red,knockout,1372,830,Red
Anthony Johnson,1255,Charlie Brenneman,1554,2011-10-01,Red,knockout,1816,1653,Red
Yves Edwards,1495,Rafaello Oliveira,1023,2011-10-01,Red,knockout,1618,1102,Red
Dominick Cruz,1345,Demetrious Johnson,1504,2011-10-01,Red,unanimous,1661,1461,Red
Pat Barry,1261,Stefan Struve,1437,2011-10-01,Blue,submission,1266,1538,Red
Matt Wiman,1710,Mac Danzig,1325,2011-10-01,Red,unanimous,1831,1406,Red
Tony Ferguson,1372,Aaron Riley,1252,2011-09-24,Red,knockout,1654,1172,Red
James Te Huna,1063,Ricardo Romero,1181,2011-09-24,Red,knockout,1524,1042,Red
Takeya Mizugaki,1253,Cole Escovedo,950,2011-09-24,Red,knockout,1408,970,Red
Junior Assuncao,1000,Eddie Yagin,1000,2011-09-24,Red,unanimous,1252,950,Blue
Nick Ring,1456,Tim Boetsch,1434,2011-09-24,Blue,unanimous,1450,1642,Blue
Nate Diaz,1557,Takanori Gomi,1368,2011-09-24,Red,submission,1658,1378,Red
Travis Browne,1915,Rob Broughton,1372,2011-09-24,Red,unanimous,2024,1460,Red
Ben Rothwell,1252,Mark Hunt,1350,2011-09-24,Blue,unanimous,1244,1524,Red
Matt Hughes,1488,Josh Koscheck,1202,2011-09-24,Blue,knockout,1286,1606,Blue
Jon Jones,1940,Rampage Jackson,1416,2011-09-24,Red,unknown,2041,1508,Red
Matthew Riddle,1614,Lance Benoist,1000,2011-09-17,Blue,unanimous,1520,1393,Red
Justin Edwards,950,Jorge Lopez,1000,2011-09-17,Red,unanimous,1223,929,Blue
Robert Peralta,1000,Mike Lullo,830,2011-09-17,Red,unanimous,1183,849,Red
TJ Waldburger,1281,Mike Stumpf,1000,2011-09-17,Red,submission,1442,1011,Red
Clay Harvison,1252,Seth Baczynski,950,2011-09-17,Blue,submission,892,1512,Blue
Ken Stone,830,Donny Walker,950,2011-09-17,Red,submission,1292,690,Red
Court McGee,1744,Dongi Yang,1511,2011-09-17,Red,unanimous,1887,1570,Red
Evan Dunham,1187,Shamar Bailey,1252,2011-09-17,Red,unanimous,1407,1175,Red
Cody McKenzie,1181,Vagner Rocha,1092,2011-09-17,Blue,submission,1056,1532,Blue
Alan Belcher,1372,Jason MacDonald,1416,2011-09-17,Red,knockout,1778,1313,Red
Jonathan Brookins,1252,Erik Koch,1372,2011-09-17,Blue,unanimous,1253,1573,Blue
Jake Shields,1360,Jake Ellenberger,1874,2011-09-17,Blue,knockout,1443,1993,Red
Yves Jabouin,1044,Ian Loveland,1109,2011-08-27,Red,split,1323,1091,Blue
Iuri Alcantara,1000,Felipe Arantes,1000,2011-08-27,Red,unanimous,1252,950,Red
Thiago Tavares,988,Spencer Fisher,1142,2011-08-27,Red,knockout,1345,987,Red
Raphael Assuncao,830,Johnny Eduardo,1000,2011-08-27,Red,unanimous,1150,882,Red
Rousimar Palhares,1431,Dan Miller,1629,2011-08-27,Red,unanimous,1684,1729,Red
Erick Silva,1000,Luis Ramos,1000,2011-08-27,Red,knockout,1372,830,Red
Luiz Cane,1292,Stanislav Nedkov,1000,2011-08-27,Blue,knockout,1088,1558,Red
Mauricio Rua,1433,Forrest Griffin,1370,2011-08-27,Red,knockout,1682,1249,Red
Anderson Silva,1581,Yushin Okami,1815,2011-08-27,Red,knockout,1969,1629,Red
Paulo Thiago,900,David Mitchell,950,2011-08-27,Red,unanimous,1116,879,Red
Ross Pearson,1185,Edson Barboza,1505,2011-08-27,Blue,split,1259,1633,Blue
Minotauro Nogueira,1000,Brendan Schaub,1744,2011-08-27,Red,unknown,1398,1844,Blue
Ed Herman,1372,Kyle Noke,1826,2011-08-14,Red,submission,1978,1590,Blue
Edwin Figueroa,950,Jason Reinhardt,830,2011-08-14,Red,knockout,1232,750,Red
Jacob Volkmann,1663,Danny Castillo,1148,2011-08-14,Red,unanimous,1774,1234,Red
Cole Miller,1423,TJ O'Brien,1007,2011-08-14,Red,submission,1554,1063,Red
Jimy Hettes,1000,Alex Caceres,830,2011-08-14,Red,submission,1249,783,Red
Ronny Markes,1000,Karlos Vemola,1267,2011-08-14,Red,unanimous,1349,1203,Blue
Joseph Benavidez,1345,Eddie Wineland,950,2011-08-14,Red,unanimous,1474,1023,Red
CB Dollaway,1305,Jared Hamman,1109,2011-08-14,Blue,knockout,1133,1483,Red
Amir Sadollah,1551,Duane Ludwig,1113,2011-08-14,Blue,unanimous,1466,1400,Red
Donald Cerrone,1712,Charles Oliveira,1581,2011-08-14,Red,knockout,1929,1566,Blue
Jim Miller,2034,Benson Henderson,1368,2011-08-14,Blue,unanimous,2134,1764,Red
Dan Hardy,1005,Chris Lytle,1326,2011-08-14,Blue,submission,1057,1476,Blue
Chad Mendes,1252,Rani Yahya,1230,2011-08-06,Red,unanimous,1494,1190,Red
Rafael Natal,1069,Paul Bradley,1000,2011-08-06,Red,unanimous,1291,980,Blue
Mike Brown,922,Nam Phan,950,2011-08-06,Red,unanimous,1132,888,Red
Johny Hendricks,1728,Mike Pierce,1581,2011-08-06,Red,split,1829,1622,Red
Ivan Menjivar,1372,Nick Pace,1372,2011-08-06,Red,unanimous,1624,1322,Red
Vitor Belfort,1064,Yoshihiro Akiyama,1075,2011-08-06,Red,knockout,1444,989,Red
Matt Hamill,1347,Alexander Gustafsson,1576,2011-08-06,Blue,knockout,1372,1753,Blue
Rory MacDonald,1229,Mike Pyle,1729,2011-08-06,Red,knockout,1673,1487,Red
Jorge Rivera,1242,Costas Philippou,950,2011-08-06,Blue,unknown,1174,1305,Red
Dennis Hallman,1445,Brian Ebersole,1376,2011-08-06,Blue,knockout,1330,1801,Blue
Rashad Evans,1252,Tito Ortiz,1618,2011-08-06,Red,knockout,1836,1396,Red
Melvin Guillard,1697,Shane Roller,1586,2011-07-02,Red,knockout,1923,1500,Red
Jeff Hougland,1000,Donny Walker,1000,2011-07-02,Red,unanimous,1252,950,Blue
Brad Tavares,1456,Aaron Simpson,1190,2011-07-02,Blue,unanimous,1392,1456,Blue
Brian Bowles,1372,Takeya Mizugaki,1252,2011-07-02,Red,unanimous,1573,1253,Red
George Sotiropoulos,1682,Rafael Dos Anjos,1202,2011-07-02,Blue,knockout,1443,1643,Red
Anthony Njokuani,1069,Andre Winner,1133,2011-07-02,Red,unanimous,1348,1115,Red
Carlos Condit,1517,Dong Hyun Kim,1637,2011-07-02,Red,knockout,1859,1497,Blue
Dennis Siver,1757,Matt Wiman,1691,2011-07-02,Red,unanimous,1858,1710,Even
Tito Ortiz,1044,Ryan Bader,1380,2011-07-02,Red,submission,1618,1165,Blue
Wanderlei Silva,1000,Chris Leben,1373,2011-07-02,Blue,knockout,1044,1512,Red
Dominick Cruz,1000,Urijah Faber,1252,2011-07-02,Red,unanimous,1345,1109,Red
Joe Stevenson,761,Javier Vazquez,1000,2011-06-26,Blue,unanimous,821,1162,Red
Michael Johnson,950,Edward Faaloloto,1000,2011-06-26,Red,knockout,1361,791,Red
Ricardo Lamas,1000,Matt Grice,1000,2011-06-26,Red,knockout,1372,830,Red
Daniel Roberts,1746,Rich Attonito,1437,2011-06-26,Blue,unanimous,1846,1710,Even
Joe Lauzon,1201,Curt Warburton,1206,2011-06-26,Red,submission,1486,1123,Red
Cheick Kongo,1372,Pat Barry,1307,2011-06-26,Red,knockout,1694,1261,Red
Tyson Griffin,789,Manvel Gamburyan,1000,2011-06-26,Red,unanimous,1045,869,Red
Matt Brown,865,John Howard,1005,2011-06-26,Red,unanimous,1105,967,Blue
Charlie Brenneman,1260,Rick Story,1819,2011-06-26,Red,unanimous,1554,1919,Blue
Christian Morecraft,1314,Matt Mitrione,1684,2011-06-26,Blue,knockout,1377,1823,Blue
Yves Edwards,1738,Sam Stout,1223,2011-06-11,Blue,knockout,1495,1668,Blue
Joey Beltran,1183,Aaron Rosa,1000,2011-06-11,Red,knockout,1378,961,Blue
Dustin Poirier,1252,Jason Young,1000,2011-06-11,Red,unanimous,1410,1044,Red
Nick Ring,1252,James Head,1000,2011-06-11,Red,submission,1456,998,Red
Mike Massenzio,830,Krzysztof Soszynski,1104,2011-06-11,Blue,unanimous,879,1239,Blue
Darren Elkins,988,Michihiro Omigawa,950,2011-06-11,Red,unanimous,1179,917,Blue
Jesse Bongfeldt,1000,Chris Weidman,1370,2011-06-11,Blue,submission,1043,1529,Blue
Dave Herman,1000,Jon Olav Einemo,1000,2011-06-11,Red,knockout,1372,830,Red
Mark Munoz,1790,Demian Maia,1477,2011-06-11,Red,unanimous,1891,1550,Red
Kenny Florian,1204,Diego Nunes,1252,2011-06-11,Red,unanimous,1419,1182,Red
Shane Carwin,988,Junior Dos Santos,1624,2011-06-11,Blue,unanimous,1084,1730,Blue
Vagner Rocha,1000,Donald Cerrone,1602,2011-06-11,Blue,unanimous,1092,1712,Blue
Josh Grispi,950,George Roop,830,2011-06-04,Blue,knockout,690,1292,Red
Reuben Duran,950,Francisco Rivera,1000,2011-06-04,Red,submission,1361,791,Red
Scott Jorgensen,1000,Ken Stone,1000,2011-06-04,Red,knockout,1372,830,Red
Clay Harvison,1000,Justin Edwards,1000,2011-06-04,Red,split,1252,950,Blue
Ryan McGillivray,1000,Shamar Bailey,1000,2011-06-04,Blue,unanimous,950,1252,Blue
Chuck O'Neil,1000,Chris Cope,1000,2011-06-04,Blue,unanimous,950,1252,Red
Danny Downes,1000,Jeremy Stephens,1509,2011-06-04,Blue,unanimous,1086,1620,Blue
Fabio Maldonado,1249,Kyle Kingsbury,1738,2011-06-04,Blue,unanimous,1333,1850,Blue
Ed Herman,1000,Tim Credeur,1000,2011-06-04,Red,knockout,1372,830,Red
Clay Guida,1870,Anthony Pettis,1000,2011-06-04,Red,unanimous,1972,1099,Blue
Ramsey Nijem,1000,Tony Ferguson,1000,2011-06-04,Blue,knockout,830,1372,Blue
Cole Escovedo,1000,Renan Barao,1000,2011-05-28,Blue,unanimous,950,1252,Blue
Michael McDonald,1252,Chris Cariaso,1183,2011-05-28,Red,split,1474,1163,Red
Gleison Tibau,1454,Rafaello Oliveira,950,2011-05-28,Red,submission,1574,1023,Red
Miguel Torres,1252,Demetrious Johnson,1252,2011-05-28,Blue,unanimous,1202,1504,Red
Kendall Grove,1196,Tim Boetsch,1247,2011-05-28,Blue,unanimous,1211,1434,Red
Brian Stann,1859,Jorge Santiago,1000,2011-05-28,Red,knockout,1963,1097,Red
Frank Mir,1208,Roy Nelson,1322,2011-05-28,Red,unanimous,1441,1291,Red
Rampage Jackson,1151,Matt Hamill,1410,2011-05-28,Red,unknown,1416,1347,Red
Thiago Alves,1271,Rick Story,1703,2011-05-28,Blue,unanimous,1357,1819,Red
Stefan Struve,1631,Travis Browne,1372,2011-05-28,Blue,knockout,1437,1915,Blue
Jake Ellenberger,1725,Sean Pierson,1397,2011-04-30,Red,knockout,1874,1427,Red
Georges St-Pierre,1504,Jake Shields,1345,2011-04-30,Red,unanimous,1662,1360,Red
Yves Jabouin,1000,Pablo Garza,1372,2011-04-30,Blue,submission,1044,1530,Red
John Makdessi,1183,Kyle Watson,1252,2011-04-30,Red,knockout,1608,1029,Red
Jason MacDonald,830,Ryan Jensen,1202,2011-04-30,Red,submission,1416,979,Blue
Daniel Roberts,1646,Claude Patrick,1573,2011-04-30,Blue,unanimous,1746,1795,Blue
Ivan Menjivar,1000,Charlie Valencia,1000,2011-04-30,Red,knockout,1372,830,Red
Nate Diaz,1655,Rory MacDonald,830,2011-04-30,Blue,unanimous,1557,1229,Blue
Mark Bocek,1359,Benson Henderson,1000,2011-04-30,Blue,unanimous,1282,1368,Blue
Vladimir Matyushenko,1371,Jason Brilz,1109,2011-04-30,Red,knockout,1538,1144,Blue
Lyoto Machida,831,Randy Couture,1372,2011-04-30,Red,knockout,1278,954,Red
Jose Aldo,1000,Mark Hominick,1372,2011-04-30,Red,unanimous,1370,1204,Red
John Hathaway,1253,Kris McCray,783,2011-03-26,Red,split,1367,871,Red
Waylon Lowe,1311,Nik Lentz,1607,2011-03-26,Blue,submission,1356,1764,Blue
Mario Miranda,1246,Aaron Simpson,914,2011-03-26,Blue,unanimous,1172,1190,Blue
Johny Hendricks,1579,TJ Waldburger,1252,2011-03-26,Red,knockout,1728,1281,Red
Michael McDonald,1000,Edwin Figueroa,1000,2011-03-26,Red,unanimous,1252,950,Red
Sean McCorkle,1166,Christian Morecraft,707,2011-03-26,Blue,submission,929,1314,Blue
Alex Caceres,1000,Mackens Semerzier,1000,2011-03-26,Blue,submission,830,1372,Blue
Phil Davis,1669,Rogerio Nogueira,1181,2011-03-26,Red,unanimous,1781,1271,Red
Chan Sung Jung,1000,Leonard Garcia,1252,2011-03-26,Red,submission,1540,914,Red
DaMarques Johnson,1337,Amir Sadollah,1202,2011-03-26,Blue,knockout,1190,1551,Blue
Anthony Johnson,1000,Dan Hardy,1007,2011-03-26,Red,unanimous,1255,1005,Red
Jon Madsen,1535,Mike Russow,1372,2011-03-26,Blue,knockout,1376,1862,Red
Edson Barboza,1372,Anthony Njokuani,1000,2011-03-19,Red,unanimous,1505,1069,Red
Erik Koch,1000,Raphael Assuncao,1000,2011-03-19,Red,knockout,1372,830,Red
Costas Philippou,1000,Nick Catone,1000,2011-03-19,Blue,unknown,950,1252,Blue
Joseph Benavidez,1000,Ian Loveland,1252,2011-03-19,Red,unanimous,1345,1109,Red
Kurt Pellegrino,1204,Gleison Tibau,1272,2011-03-19,Blue,split,1224,1454,Blue
Ricardo Almeida,1404,Mike Pyle,1573,2011-03-19,Blue,unanimous,1450,1729,Red
Luiz Cane,830,Eliot Marshall,950,2011-03-19,Red,knockout,1292,690,Red
Mirko Cro Cop,1076,Brendan Schaub,1635,2011-03-19,Blue,unknown,1169,1744,Blue
Dan Miller,1658,Nate Marquardt,1553,2011-03-19,Blue,unanimous,1629,1784,Blue
Jim Miller,1931,Kamal Shalorus,1000,2011-03-19,Red,knockout,2034,1098,Red
Urijah Faber,1000,Eddie Wineland,1000,2011-03-19,Red,unanimous,1252,950,Red
Mauricio Rua,1372,Jon Jones,1813,2011-03-19,Blue,knockout,1433,1940,Blue
Thiago Tavares,1372,Shane Roller,1000,2011-03-03,Blue,knockout,988,1586,Blue
Igor Pokrajac,1251,Todd Brown,950,2011-03-03,Red,knockout,1406,970,Red
David Branch,1483,Rousimar Palhares,988,2011-03-03,Blue,submission,1242,1431,Blue
Rob Kimmons,1172,Dongi Yang,1044,2011-03-03,Blue,knockout,1028,1511,Blue
Takeya Mizugaki,1000,Reuben Duran,1000,2011-03-03,Red,split,1252,950,Red
Diego Sanchez,1202,Martin Kampmann,1109,2011-03-03,Red,unanimous,1377,1136,Blue
Joe Stevenson,707,Danny Castillo,1000,2011-03-03,Blue,unanimous,761,1148,Red
Brian Bowles,1000,Damacio Page,1000,2011-03-03,Red,submission,1372,830,Red
Alessio Sakara,1372,Chris Weidman,1000,2011-03-03,Blue,unanimous,1204,1370,Blue
CB Dollaway,1586,Mark Munoz,1434,2011-03-03,Blue,knockout,1305,1790,Blue
Steve Cantwell,1000,Cyrille Diabate,954,2011-03-03,Blue,unanimous,931,1169,Red
Nick Ring,1000,Riki Fukuda,1000,2011-02-26,Red,unanimous,1252,950,Blue
Maciej Jewtuszko,1000,Curt Warburton,920,2011-02-26,Blue,unanimous,916,1206,Red
Mark Hunt,830,Chris Tuchscherer,1044,2011-02-26,Red,knockout,1350,726,Blue
Tiequan Zhang,1000,Jason Reinhardt,1000,2011-02-26,Red,submission,1372,830,Red
Tom Blackledge,1000,Anthony Perosh,1000,2011-02-26,Blue,submission,830,1372,Red
Alexander Gustafsson,1450,James Te Huna,1000,2011-02-26,Red,submission,1576,1063,Red
Ross Pearson,914,Spencer Fisher,1211,2011-02-26,Red,unanimous,1185,1142,Red
Chris Camozzi,1410,Kyle Noke,1654,2011-02-26,Blue,submission,1440,1826,Blue
Brian Ebersole,1000,Chris Lytle,1408,2011-02-26,Red,unanimous,1376,1326,Blue
George Sotiropoulos,1743,Dennis Siver,1494,2011-02-26,Blue,unanimous,1682,1757,Red
Michael Bisping,1423,Jorge Rivera,1372,2011-02-26,Red,knockout,1679,1242,Red
Chad Mendes,1000,Michihiro Omigawa,1000,2011-02-05,Red,unanimous,1252,950,Red
Mike Pierce,1456,Kenny Robertson,1000,2011-02-05,Red,knockout,1581,1064,Red
Kyle Kingsbury,1345,Ricardo Romero,1372,2011-02-05,Red,knockout,1738,1181,Blue
Paul Taylor,929,Gabe Ruediger,830,2011-02-05,Red,knockout,1226,735,Red
Norifumi Yamamoto,1000,Demetrious Johnson,1000,2011-02-05,Blue,unanimous,950,1252,Red
Anderson Silva,1456,Vitor Belfort,1000,2011-02-05,Red,knockout,1581,1064,Red
Donald Cerrone,1000,Paul Kelly,1436,2011-02-05,Red,submission,1602,1202,Red
Miguel Torres,1000,Antonio Banuelos,1000,2011-02-05,Red,unanimous,1252,950,Red
Jake Ellenberger,1586,Carlos Eduardo Rocha,1249,2011-02-05,Red,split,1725,1312,Red
Jon Jones,1654,Ryan Bader,1366,2011-02-05,Red,submission,1813,1380,Red
Forrest Griffin,1000,Rich Franklin,1372,2011-02-05,Red,unanimous,1370,1204,Blue
Will Campuzano,830,Chris Cariaso,1000,2011-01-22,Blue,unanimous,849,1183,Blue
Charlie Brenneman,1082,Amilcar Alves,998,2011-01-22,Red,unanimous,1260,984,Red
Waylon Lowe,1150,Willamy Freire,1000,2011-01-22,Red,unanimous,1311,1012,Even
DaMarques Johnson,1107,Mike Guymon,1005,2011-01-22,Red,submission,1337,977,Red
Rani Yahya,1000,Mike Brown,950,2011-01-22,Red,unanimous,1230,922,Blue
Pat Barry,950,Joey Beltran,1253,2011-01-22,Red,unanimous,1307,1183,Red
Cody McKenzie,1372,Yves Edwards,1345,2011-01-22,Blue,submission,1181,1738,Blue
Melvin Guillard,1573,Evan Dunham,1109,2011-01-22,Red,knockout,1697,1187,Blue
Cole Miller,1540,Matt Wiman,1372,2011-01-22,Blue,unanimous,1423,1691,Red
Matt Mitrione,1573,Tim Hague,950,2011-01-22,Red,knockout,1684,1036,Red
Mark Hominick,1000,George Roop,1000,2011-01-22,Red,knockout,1372,830,Red
Nate Diaz,1744,Dong Hyun Kim,1252,2011-01-01,Blue,unanimous,1655,1637,Blue
Clay Guida,1744,Takanori Gomi,1292,2011-01-01,Red,submission,1870,1368,Red
Jeremy Stephens,1253,Marcus Davis,1202,2011-01-01,Red,knockout,1509,1148,Red
Dustin Poirier,1000,Josh Grispi,1000,2011-01-01,Red,unanimous,1252,950,Blue
Phil Baroni,1000,Brad Tavares,1252,2011-01-01,Blue,knockout,998,1456,Blue
Mike Brown,1000,Diego Nunes,1000,2011-01-01,Blue,split,950,1252,Red
